order_id,store_id,to_user_distance,to_user_elevation,total_earning,created_at,taken
15333286,30000244,3.243486282,65.03295898,7200,2017-09-24T18:34:00Z,1
15333256,900010625,1.367166534,-25.88830566,5500,2017-09-24T18:34:00Z,1
15332943,900008202,0.546668971,3.184448242,4500,2017-09-24T18:34:00Z,1
15333865,900004201,0.576927698,2.869995117,5000,2017-09-24T18:35:01Z,1
15332021,30000308,1.795072895,283.2512207,8550,2017-09-24T18:37:00Z,1
15333104,900004173,1.724173965,17.70837402,6500,2017-09-24T18:37:00Z,1
15333133,900008202,0.210677532,-6.491821289,5000,2017-09-24T18:37:00Z,1
15333590,900015793,3.462055203,15.26098633,7800,2017-09-24T18:37:00Z,1
15332844,900007725,1.689440537,128.5323486,4500,2017-09-24T18:37:58Z,1
15331686,900004088,0.481801117,-33.65161133,5500,2017-09-24T18:37:58Z,1
15334093,900014662,1.738734359,-30.95874023,4500,2017-09-24T18:37:58Z,1
15334136,900003684,1.701532952,204.0311279,6500,2017-09-24T18:39:00Z,1
15331759,30000089,0.715343058,-112.9553223,5500,2017-09-24T18:39:00Z,1
15331733,900004089,1.070415598,38.76049805,5500,2017-09-24T18:39:00Z,1
15333917,30000322,1.216436954,89.33569336,5500,2017-09-24T18:40:01Z,1
15334267,900004941,1.506442442,13.55859375,8500,2017-09-24T18:41:00Z,1
15333634,900008202,3.707504687,39.43139648,7150,2017-09-24T18:41:58Z,1
15334577,900014452,2.324226508,131.2979736,6500,2017-09-24T18:41:58Z,1
15333708,900006688,2.898453633,6.592895508,5900,2017-09-24T18:42:59Z,1
15334147,900011528,1.024000264,12.328125,5500,2017-09-24T18:44:00Z,1
15333741,30000176,2.130087099,73.29516602,6700,2017-09-24T18:44:00Z,1
15333928,900011500,1.943453343,72.48718262,7600,2017-09-24T18:45:01Z,1
15334777,900013742,1.964772722,-39.02893066,6950,2017-09-24T18:45:01Z,1
15333968,900008202,1.050802826,14.45068359,5000,2017-09-24T18:45:59Z,1
15334447,900006876,0.899404711,-46.61828613,5500,2017-09-24T18:48:00Z,0
15333822,900012653,2.323520807,43.11437988,6500,2017-09-24T18:49:05Z,1
15333903,900005635,1.780650714,61.83862305,4500,2017-09-24T18:50:00Z,1
15334316,30000095,1.32298677,163.7393799,5500,2017-09-24T18:50:00Z,1
15334359,900014481,1.545690201,180.3288574,4500,2017-09-24T18:51:01Z,1
15335591,900002482,1.325263184,21.33337402,5500,2017-09-24T18:52:04Z,1
15439604,900008996,2.356408125,118.0235596,6300,2017-09-26T16:37:02Z,1
15439002,30000020,2.507177102,175.1516113,8600,2017-09-26T16:37:59Z,1
15439513,30000007,1.680820575,22.10290527,7500,2017-09-26T16:38:57Z,1
15439840,900006490,1.19622278,-22.01379395,4500,2017-09-26T16:38:57Z,1
15439139,900005637,1.098346215,-145.8604736,8600,2017-09-26T16:40:00Z,1
15439819,900002516,1.439245506,168.3807373,8500,2017-09-26T16:40:00Z,1
15440055,900011216,2.500730573,18.69714355,5200,2017-09-26T16:40:59Z,1
15439352,900008201,1.426543393,-4.427978516,5500,2017-09-26T16:41:58Z,1
15440344,900008899,1.033932063,-96.54309082,9500,2017-09-26T16:44:58Z,1
15440312,900008202,0.98959547,-10.16955566,4500,2017-09-26T16:44:58Z,1
15440396,900007168,0.282529245,20.60986328,7500,2017-09-26T16:45:58Z,1
15440482,900015421,0.683868306,-54.4140625,7500,2017-09-26T16:45:58Z,1
15440601,900012602,1.083392783,-10.13244629,5500,2017-09-26T16:47:59Z,1
15440240,900012739,1.926760214,-27.49365234,5000,2017-09-26T16:48:58Z,1
15439104,900005727,1.573992462,170.2648926,8500,2017-09-26T16:49:58Z,1
15440815,900012602,1.557679598,-21.01782227,4500,2017-09-26T16:51:00Z,1
15440828,900007627,0.094058618,-16.58239746,8500,2017-09-26T16:51:58Z,1
15440450,30000301,2.426839599,-135.2988281,6550,2017-09-26T16:51:58Z,1
15440118,900004326,1.577936306,215.0888672,9500,2017-09-26T16:51:58Z,1
15440580,900012456,0.873523039,18.52600098,4500,2017-09-26T16:52:58Z,1
15441071,900006489,2.646439912,221.4700928,5300,2017-09-26T16:54:01Z,1
15440690,900007682,0.4570917,-12.72045898,8000,2017-09-26T16:55:00Z,1
15441167,900002516,2.004476606,245.4385986,8000,2017-09-26T16:56:58Z,1
15441291,900007630,1.462834673,-7.272583008,5500,2017-09-26T16:57:58Z,1
15441286,30000141,1.218581327,-16.22741699,5500,2017-09-26T17:01:59Z,1
15440530,900012474,1.296430503,-1.413452148,9500,2017-09-26T17:01:59Z,1
15441774,900004941,1.90102019,10.90527344,6500,2017-09-26T17:03:00Z,1
15441354,900013015,1.558248484,23.44726563,5000,2017-09-26T17:03:58Z,1
15441795,900015756,0.967676228,-1.383300781,6000,2017-09-26T17:03:58Z,1
15441765,900012732,1.722824003,46.51831055,5500,2017-09-26T17:03:58Z,1
15441460,900007197,1.618184106,-155.0943604,7750,2017-09-26T17:04:57Z,1
15441413,900007612,1.667149464,5.675292969,5500,2017-09-26T17:08:59Z,1
15440326,900004292,1.686237301,184.8311768,8500,2017-09-26T17:09:59Z,1
15441490,900008201,1.609218265,96.46594238,8500,2017-09-26T17:11:00Z,1
15442096,900002060,3.413881744,33.95605469,7850,2017-09-26T17:13:00Z,1
15442510,900015421,1.56473521,1.332641602,8000,2017-09-26T17:13:58Z,1
15442236,900007007,1.150808439,1.630981445,5500,2017-09-26T17:15:58Z,1
15442683,900015578,1.067943837,-10.52197266,7500,2017-09-26T17:16:58Z,1
15441969,900008201,1.783696824,143.0286865,4500,2017-09-26T17:16:58Z,1
15441989,900004326,2.566517022,-67.89953613,8900,2017-09-26T17:16:58Z,1
15442769,900015397,2.24095626,133.5776367,8500,2017-09-26T17:18:00Z,1
15442822,900006490,1.025682261,-23.7845459,5500,2017-09-26T17:18:58Z,1
15442313,30000322,0.346271653,-1.383911133,5500,2017-09-26T17:18:58Z,1
15442872,30000177,0.463203946,31.86694336,8500,2017-09-26T17:19:59Z,1
15442245,900008201,2.497312659,227.7537842,6150,2017-09-26T17:19:59Z,1
15442692,900008201,3.424360351,82.86047363,7100,2017-09-26T17:22:00Z,1
15442969,900013079,1.897552918,99.98742676,7500,2017-09-26T17:24:59Z,1
15442479,900013010,0.923852112,-66.99682617,8500,2017-09-26T17:24:59Z,1
15443397,30000098,3.270820886,39.13891602,7350,2017-09-26T17:25:59Z,1
15443459,900009689,2.435331075,12.23303223,4900,2017-09-26T17:26:59Z,1
15443558,900015225,0.506240709,35.37866211,8000,2017-09-26T17:28:59Z,1
15443617,900008202,1.774971053,-10.31628418,5500,2017-09-26T17:29:58Z,1
15441442,30000089,2.029276862,26.67590332,13250,2017-09-26T17:29:58Z,1
15550342,900010714,1.4871666,41.76025391,4200,2017-09-28T19:50:07Z,1
15550247,30000098,1.565645188,112.8841553,5700,2017-09-28T19:49:06Z,1
15549568,900011641,1.237823571,40.63171387,3700,2017-09-28T19:44:07Z,0
15549760,900014664,0.229139,-12.8112793,9200,2017-09-28T19:46:08Z,0
15548728,900014662,1.665871859,45.18945313,4200,2017-09-28T19:41:04Z,1
15549134,900010625,1.266553413,31.84533691,4300,2017-09-28T19:50:07Z,1
15550006,900015424,0.453092391,-21.04040527,3200,2017-09-28T19:47:07Z,1
15550670,900008528,2.78820694,155.5458984,11950,2017-09-28T19:53:05Z,1
15550054,900009494,0.774138462,54.82849121,5700,2017-09-28T19:53:05Z,0
15549698,900010337,1.056497782,-15.45336914,3700,2017-09-28T19:54:08Z,0
15550846,900011551,0.87267829,-13.55102539,3700,2017-09-28T19:55:06Z,1
15550890,900016920,1.033024605,23.57519531,4200,2017-09-28T19:55:06Z,1
15550928,900014452,3.067335526,26.05651855,5600,2017-09-28T19:56:07Z,1
15551051,30000257,1.692457634,46.4197998,4200,2017-09-28T19:57:08Z,1
15551088,30000300,1.787632451,11.12927246,3700,2017-09-28T19:58:10Z,1
15550697,900012786,0.240543047,7.715087891,4200,2017-09-28T19:58:10Z,1
15551216,900015225,1.406168524,101.2680664,4200,2017-09-28T19:58:10Z,0
15549383,900012602,1.113081262,28.23303223,4200,2017-09-28T19:59:06Z,1
15550999,900005727,0.948023421,-28.37341309,5700,2017-09-28T20:00:04Z,0
15548783,900010677,2.13327725,167.4897461,3700,2017-09-28T20:01:06Z,0
15551529,900015397,1.930020008,213.0384521,5200,2017-09-28T20:01:06Z,1
15550044,30000009,2.396609594,-89.9395752,6300,2017-09-28T20:02:07Z,1
15551635,900015225,0.348799213,26.58459473,3200,2017-09-28T20:02:07Z,1
15551648,900002482,1.265549275,0.868896484,3200,2017-09-28T20:03:06Z,1
15550713,900015925,0.57646378,-17.73547363,4200,2017-09-28T20:03:06Z,1
15551690,900007718,0.698194256,32.98950195,3700,2017-09-28T20:03:06Z,1
15550753,900006874,3.020798475,71.07434082,6900,2017-09-28T20:04:06Z,1
15549849,30000308,0.38360851,-5.973388672,4200,2017-09-28T20:05:07Z,1
15551981,900015225,0.222290362,20.96533203,3700,2017-09-28T20:06:05Z,1
15548776,30000058,2.270734305,99.33544922,4200,2017-09-28T20:06:05Z,0
15551591,900012456,1.448820544,-11.50146484,5200,2017-09-28T20:07:04Z,1
15552110,900013873,1.666550234,194.8112793,4200,2017-09-28T20:09:13Z,1
15551908,900010625,3.645367486,21.53295898,5000,2017-09-28T20:11:17Z,1
15552538,30000057,1.83801188,5.625366211,3200,2017-09-28T20:13:13Z,1
15552108,900007604,2.395826248,295.6595459,4200,2017-09-28T20:13:13Z,1
15551436,900006874,0.038654623,0.120239258,5200,2017-09-28T20:16:03Z,1
15550241,900004971,0.560087993,-14.39123535,5200,2017-09-28T20:19:09Z,1
15553211,900012040,0.426056483,-3.717163086,4200,2017-09-28T20:20:06Z,1
15725294,900015225,2.585584101,-12.19702148,4500,2017-10-01T16:01:05Z,1
15727314,900004941,1.534199928,37.27258301,6500,2017-10-01T16:01:05Z,1
15727392,900006844,1.355649692,169.3864746,4500,2017-10-01T16:02:02Z,1
15727812,900012102,1.027089448,-15.07592773,6500,2017-10-01T16:02:02Z,1
15726331,900005636,1.021270117,11.11865234,5000,2017-10-01T16:04:06Z,1
15728011,900015885,1.091423102,43.69604492,5500,2017-10-01T16:04:06Z,1
15725520,900002160,1.092512792,92.24035645,5500,2017-10-01T16:04:06Z,1
15728129,900011330,1.281430246,100.62146,5500,2017-10-01T16:05:03Z,1
15728192,900002516,1.290636371,134.506958,4500,2017-10-01T16:05:03Z,1
15725743,30000308,1.126642456,136.2064209,4500,2017-10-01T16:06:04Z,1
15728239,900008437,0.757594575,-31.12988281,6500,2017-10-01T16:06:04Z,1
15727866,900012792,1.711623892,-195.2030029,5500,2017-10-01T16:07:05Z,1
15726675,900012479,0.859979053,45.93481445,4500,2017-10-01T16:08:02Z,1
15727519,900005727,1.239030902,130.9284668,5500,2017-10-01T16:08:02Z,1
15727502,900005727,0.847810606,12.5892334,5000,2017-10-01T16:08:02Z,1
15727685,900005727,0.877224857,74.98925781,5500,2017-10-01T16:09:03Z,1
15727117,900005635,2.855325764,-19.70129395,4750,2017-10-01T16:10:03Z,1
15727775,900005727,0.441789542,61.0012207,6500,2017-10-01T16:11:03Z,1
15727878,900009494,0.912633024,133.6474609,5500,2017-10-01T16:12:03Z,1
15727987,900015235,3.29581626,31.20751953,6300,2017-10-01T16:13:02Z,1
15728856,900003684,0.929111263,134.1975098,5500,2017-10-01T16:14:02Z,1
15728127,900010678,1.455354246,-26.30407715,6500,2017-10-01T16:15:02Z,1
15728643,900013329,0.448605893,9.704711914,5000,2017-10-01T16:16:02Z,1
15728783,900013364,1.082938657,-13.1217041,6500,2017-10-01T16:19:02Z,1
15729332,30000327,0.722326614,-1.619384766,6500,2017-10-01T16:20:02Z,1
15729056,900014918,2.328982812,27.68603516,6500,2017-10-01T16:21:04Z,1
15729446,900012734,1.356211344,-132.7886963,4550,2017-10-01T16:22:02Z,1
15728930,900011191,0.942238143,92.3157959,4500,2017-10-01T16:25:02Z,1
15726432,30000308,1.716946832,241.7993164,5500,2017-10-01T16:25:02Z,1
15729331,900007661,1.512957006,6.56640625,4500,2017-10-01T16:26:01Z,1
15729936,900006491,1.209702387,-15.82702637,4500,2017-10-01T16:28:02Z,1
15729862,900008201,1.887186607,121.0234375,5500,2017-10-01T16:28:02Z,1
15728945,900007725,3.867592202,-7.094726563,8250,2017-10-01T16:30:03Z,1
15730110,900006880,0.874608567,142.2475586,5500,2017-10-01T16:31:02Z,1
15730419,900008201,1.671684611,115.8737793,5500,2017-10-01T16:34:02Z,1
15730497,900014910,1.681333272,37.31005859,5500,2017-10-01T16:35:03Z,1
15730565,900014452,2.338241981,287.0109863,5950,2017-10-01T16:36:01Z,1
15730530,900008996,2.157856135,94.80053711,4650,2017-10-01T16:36:01Z,1
15729900,900005727,0.777372953,18.1685791,5500,2017-10-01T16:37:03Z,1
15730646,900006489,1.096474225,-9.714477539,5500,2017-10-01T16:37:03Z,1
15730666,900010853,0.668072841,-0.061645508,4500,2017-10-01T16:38:02Z,1
15729649,900007725,1.442556975,-53.88916016,5500,2017-10-01T16:39:03Z,1
15730736,900007608,0.137134725,-1.489624023,6500,2017-10-01T16:39:03Z,1
15730874,900015423,2.322147818,-38.7565918,4500,2017-10-01T16:40:04Z,1
15730450,30000276,1.597481438,140.5936279,6500,2017-10-01T16:40:04Z,1
15730204,900007725,0.344349385,17.82946777,5500,2017-10-01T16:41:01Z,1
15731026,30000043,0.713624802,36.73059082,6500,2017-10-01T16:43:02Z,1
15731193,900008201,0.700625025,-9.579345703,4500,2017-10-01T16:46:03Z,1
15731308,900006880,0.839222016,137.4431152,5500,2017-10-01T16:47:02Z,1
15730708,900005727,1.271076881,11.43261719,5500,2017-10-01T16:48:02Z,1
15731349,900015885,1.27426248,37.45678711,5000,2017-10-01T16:48:02Z,1
15731079,900013022,1.378612851,-127.3830566,5500,2017-10-01T16:48:02Z,1
15731410,900013742,2.776701438,-166.4864502,9100,2017-10-01T16:49:02Z,1
15731525,30000095,2.431511248,65.14416504,6500,2017-10-01T16:49:02Z,1
15730849,900006003,0.582882493,2.117553711,6500,2017-10-01T16:51:03Z,1
15712627,900016209,1.47627329,64.48059082,5700,2017-10-01T13:37:07Z,0
15712011,900006038,1.577272338,230.3289795,6500,2017-10-01T13:37:07Z,0
15711187,900013042,2.518859056,4.459594727,4500,2017-10-01T13:32:07Z,0
15711213,900012034,2.214715425,-107.8001709,5500,2017-10-01T13:57:07Z,1
15715336,900006489,1.934615975,129.5891113,4500,2017-10-01T13:58:08Z,1
15713455,900012474,1.346737987,141.5467529,7500,2017-10-01T13:58:08Z,1
15713449,900012474,1.421821141,151.1882324,9600,2017-10-01T13:58:08Z,1
15714802,900013761,0.780252612,-16.01196289,5500,2017-10-01T14:00:10Z,0
15715607,900014452,2.903158454,78.4765625,5050,2017-10-01T14:01:07Z,1
15715582,900013024,0.626621552,41.63903809,7500,2017-10-01T14:01:07Z,1
15715694,900011744,2.269670546,20.66137695,4500,2017-10-01T14:01:07Z,1
15715588,900008424,3.019101151,73.33544922,6900,2017-10-01T14:01:07Z,1
15713861,900007725,2.81368958,-21.33691406,7500,2017-10-01T14:02:08Z,1
15714554,30000048,2.814596945,154.7196045,6950,2017-10-01T14:02:08Z,1
15715845,900014085,0.391214494,40.90844727,5500,2017-10-01T14:03:08Z,1
15715877,30000273,0.542103568,4.487304688,6500,2017-10-01T14:03:08Z,1
15715806,900006489,1.093062754,2.849121094,5500,2017-10-01T14:03:08Z,1
15715885,900004354,1.503979364,15.36889648,7900,2017-10-01T14:03:08Z,1
15716020,900012732,1.935188561,108.3272705,5500,2017-10-01T14:05:11Z,1
15716302,900014452,1.311260518,128.9385986,5500,2017-10-01T14:06:08Z,1
15713773,900005791,1.575674405,-36.69360352,5500,2017-10-01T14:07:13Z,1
15714531,900004326,1.297215054,-18.18798828,5500,2017-10-01T14:07:13Z,1
15714786,900006874,1.14976062,-5.107177734,6500,2017-10-01T14:09:06Z,1
15715491,900013674,1.376640906,115.7891846,5500,2017-10-01T14:10:08Z,1
15714796,900015912,0.929737599,-47.5177002,6000,2017-10-01T14:10:08Z,1
15715391,30000019,1.320887131,24.07702637,5500,2017-10-01T14:10:08Z,1
15715513,900007725,1.118272063,117.3812256,6500,2017-10-01T14:10:08Z,1
15716195,30000276,2.977860265,-40.63427734,6850,2017-10-01T14:11:15Z,1
15716144,900008902,1.401871766,22.91040039,4500,2017-10-01T14:11:15Z,1
15716271,900013015,1.365173706,17.55285645,7450,2017-10-01T14:11:15Z,1
15717062,900005727,0.572142427,-11.76074219,6500,2017-10-01T14:13:09Z,1
15714110,30000308,0.609221049,3.01184082,6000,2017-10-01T14:13:09Z,1
15715115,900007609,1.664122068,78.20068359,7750,2017-10-01T14:13:09Z,1
15715925,900012514,1.045050478,102.8961182,6500,2017-10-01T14:14:07Z,1
15716543,900008201,0.442735326,-3.560791016,4500,2017-10-01T14:14:07Z,1
15716539,900015373,1.930643463,167.4477539,5000,2017-10-01T14:16:10Z,1
15716207,900005637,0.467123709,-25.83850098,7500,2017-10-01T14:16:10Z,1
15715558,900015912,0.957268715,124.1806641,7500,2017-10-01T14:16:10Z,1
15717516,900006490,1.193528058,-2.267211914,6500,2017-10-01T14:16:10Z,1
15716875,30000308,3.734874102,194.2373047,9500,2017-10-01T14:17:15Z,1
15716339,900008777,2.114019949,102.3479004,4550,2017-10-01T14:17:15Z,1
15715703,900008483,2.996670252,39.73754883,5500,2017-10-01T14:17:15Z,1
15716977,900006861,1.12195067,-16.46582031,5000,2017-10-01T14:17:15Z,1
15716959,900012787,1.800619204,57.2310791,5150,2017-10-01T14:17:15Z,1
15717095,900012514,1.981691694,14.24902344,4900,2017-10-01T14:18:09Z,1
15717238,900014508,0.591643556,4.916870117,4500,2017-10-01T14:19:09Z,1
15853361,900013938,3.639427618,-13.13134766,6500,2017-10-04T00:54:52Z,1
15853842,900014511,2.842081564,169.8059082,9100,2017-10-04T06:27:52Z,0
15853986,900004333,1.503729928,157.9313965,7200,2017-10-04T06:45:53Z,1
15854233,900014515,1.785313993,-13.56359863,6200,2017-10-04T07:09:52Z,1
15854863,900006877,0.697425748,-34.60205078,4050,2017-10-04T07:42:53Z,1
15855655,30000060,1.002336013,12.94421387,4200,2017-10-04T08:16:54Z,1
15855775,900008902,1.124847709,-36.54980469,3700,2017-10-04T08:21:53Z,1
15855725,30000135,1.02278701,40.7857666,4200,2017-10-04T08:34:54Z,1
15855963,900016762,2.759674433,53.91003418,5200,2017-10-04T08:34:54Z,1
15856125,30000136,1.455080014,-60.24523926,3200,2017-10-04T08:34:54Z,1
15855902,30000135,1.223153586,26.8782959,3200,2017-10-04T08:36:55Z,1
15856092,30000135,1.402085704,42.95788574,4200,2017-10-04T08:44:56Z,1
15857123,900011744,1.193087928,-9.325561523,3200,2017-10-04T09:09:55Z,1
14683269,900009494,0.917213219,36.30444336,5200,2017-09-13T12:59:07Z,1
14683807,900003684,0.61244408,43.14807129,3200,2017-09-13T13:02:07Z,1
14682742,900007610,1.849148334,291.3151855,6100,2017-09-13T13:02:07Z,1
14683872,900013337,0.145792634,15.16320801,5200,2017-09-13T13:03:07Z,1
14682604,30000159,0.813458348,-24.19750977,4200,2017-09-13T13:05:07Z,1
14683892,900007722,2.860662586,12.53930664,3200,2017-09-13T13:08:08Z,1
14683759,900007722,2.085584182,-20.72070313,4200,2017-09-13T13:11:07Z,1
14684714,30000063,1.377889837,43.06774902,5200,2017-09-13T13:15:08Z,1
14684880,30000077,0.763770683,56.75769043,4200,2017-09-13T13:18:07Z,1
14684952,900014724,1.076962499,44.55566406,3700,2017-09-13T13:19:06Z,0
14684610,900007613,1.334864793,-2.297241211,3700,2017-09-13T13:19:06Z,1
14683890,900007053,0.970248033,-12.72900391,3200,2017-09-13T13:19:06Z,1
14684287,900007725,2.485190764,199.6435547,5200,2017-09-13T13:20:07Z,1
14684959,900014511,3.464157824,28.79638672,4400,2017-09-13T13:20:07Z,1
14684985,900013337,1.192737878,-8.412841797,3200,2017-09-13T13:20:07Z,1
14683090,30000286,1.045756143,-106.1247559,4200,2017-09-13T13:21:08Z,1
14685178,900011391,1.120171534,-51.70812988,3200,2017-09-13T13:23:08Z,1
14685191,900007680,0.158278117,-0.552490234,3700,2017-09-13T13:24:07Z,1
14685351,30000177,0.875926653,29.05993652,4200,2017-09-13T13:26:07Z,1
14685317,900005229,1.032294604,174.0048828,4000,2017-09-13T13:26:07Z,1
14685314,900003684,0.368400628,20.90722656,3200,2017-09-13T13:26:07Z,1
14685345,900005727,2.122147485,180.6151123,3300,2017-09-13T13:27:08Z,1
14685419,900012601,0.670744601,10.23425293,3200,2017-09-13T13:27:08Z,0
14685410,900005957,0.343783098,34.94543457,3700,2017-09-13T13:28:06Z,1
14684899,900016672,2.941612478,-165.2102051,4400,2017-09-13T13:29:07Z,1
14685543,900006873,0.62403385,6.98449707,5200,2017-09-13T13:29:07Z,1
14684468,30000159,2.420215554,216.7299805,4200,2017-09-13T13:32:08Z,1
14685748,900011326,1.865052891,21.66223145,3200,2017-09-13T13:33:07Z,0
14685481,30000060,1.268358067,16.89318848,4200,2017-09-13T13:34:08Z,1
14685979,30000043,0.586670916,35.86914063,3200,2017-09-13T13:38:08Z,1
14686200,900005727,0.760915483,1.571044922,4200,2017-09-13T13:42:06Z,1
14686204,30000063,1.101663035,42.41369629,5200,2017-09-13T13:42:06Z,1
14686055,900004502,0.082173643,3.171142578,3200,2017-09-13T13:43:06Z,1
14686129,900008777,1.339455967,97.45251465,3200,2017-09-13T13:46:07Z,1
14686470,900005774,2.006010419,95.74511719,3200,2017-09-13T13:47:06Z,1
14686703,900004941,0.367498147,-16.31774902,4200,2017-09-13T13:51:06Z,1
14685845,900015225,2.331585202,-59.82226563,3200,2017-09-13T13:50:06Z,1
14686116,900005727,2.444983719,261.5366211,4200,2017-09-13T13:50:06Z,1
14686781,900004738,1.033169553,10.01623535,5200,2017-09-13T13:53:06Z,1
14687020,900011330,1.066665002,-108.5737305,4200,2017-09-13T14:00:08Z,1
14686010,30000308,2.473261615,237.326416,5900,2017-09-13T14:03:06Z,1
14686944,900007722,0.566046564,-0.553710938,4200,2017-09-13T14:06:07Z,1
14687458,900014349,1.699347091,8.855834961,5200,2017-09-13T14:07:07Z,1
14686206,30000016,1.537439675,-0.049194336,3700,2017-09-13T14:07:07Z,1
14686262,900006038,0.346868811,35.38464355,3700,2017-09-13T14:08:07Z,1
14687630,900008201,1.422689753,-4.810058594,3200,2017-09-13T14:11:06Z,1
14686922,900007612,2.560127377,74.0526123,3200,2017-09-13T14:11:06Z,1
14687677,900008902,1.784287566,-38.81091309,4200,2017-09-13T14:12:06Z,1
14688028,900002482,0.605231846,-3.344726563,3700,2017-09-13T14:21:06Z,1
14687753,900007722,2.188069159,43.43017578,4200,2017-09-13T14:23:06Z,1
14686976,900010567,0.795462853,30.94140625,3200,2017-09-13T14:23:06Z,1
14688078,900012785,2.362575775,53.13183594,4200,2017-09-13T14:26:06Z,1
14688071,900012790,1.598216304,12.64428711,3200,2017-09-13T14:26:06Z,1
14688270,900012792,0.945392498,-127.7032471,3700,2017-09-13T14:30:07Z,1
14688244,900007756,0.962668251,-53.13244629,3700,2017-09-13T14:30:07Z,1
14687847,900008156,0.874600579,4.012695313,4200,2017-09-13T14:32:06Z,1
14687915,30000258,2.182172939,26.45715332,4200,2017-09-13T14:32:06Z,1
14688723,900004738,0.93082335,7.496337891,3700,2017-09-13T14:36:06Z,1
14688720,30000301,1.502766575,-136.0404053,4200,2017-09-13T14:36:06Z,1
14688854,900006257,1.351738665,-1.336914063,3700,2017-09-13T14:39:08Z,1
14688995,900007441,0.510718832,3.106079102,4500,2017-09-13T14:42:07Z,1
14689005,900011362,2.748382906,-7.084960938,5400,2017-09-13T14:42:07Z,1
14688384,900008584,2.385366579,101.4539795,3200,2017-09-13T14:43:06Z,1
14689076,900002482,1.317014381,31.93725586,3200,2017-09-13T14:44:06Z,1
14688860,900007610,0.46187729,44.99804688,3200,2017-09-13T14:44:06Z,1
14689126,900006880,1.987841933,-138.5443115,3200,2017-09-13T14:45:06Z,1
14689170,30000059,1.667531835,-38.97314453,3200,2017-09-13T14:46:07Z,1
14688806,30000308,2.128917511,-68.50476074,3200,2017-09-13T14:48:06Z,1
14689183,900007756,0.040072336,-0.764282227,3200,2017-09-13T14:51:06Z,1
14689374,30000178,0.901807376,1.885864258,5200,2017-09-13T14:51:06Z,1
14689406,900012789,0.149749233,-0.920776367,3200,2017-09-13T14:56:05Z,1
14307055,900012601,1.073762543,-100.7408447,3200,2017-09-06T20:14:16Z,0
14308996,30000071,2.130408817,68.45617676,5300,2017-09-06T20:26:14Z,1
14308906,900013873,1.525129934,81.52111816,5200,2017-09-06T20:26:14Z,1
14308577,900009494,2.676442546,-27.54528809,3700,2017-09-06T20:23:13Z,1
14309032,900008202,0.398834987,11.41552734,3200,2017-09-06T20:27:12Z,1
14308116,900006003,0.807965486,11.25683594,4200,2017-09-06T20:27:12Z,1
14307901,900002374,0.890208254,-12.96386719,3200,2017-09-06T20:28:13Z,1
14308849,900012786,2.328995783,35.4284668,3600,2017-09-06T20:29:12Z,1
14309195,900011641,1.852468722,49.16650391,4200,2017-09-06T20:29:12Z,1
14307709,30000308,1.492574905,35.01428223,3200,2017-09-06T20:31:12Z,0
14308539,900015925,0.532208533,-38.47241211,4200,2017-09-06T20:33:13Z,1
14307895,900010458,0.863470762,-27.24609375,3200,2017-09-06T20:33:13Z,1
14309220,900012602,0.807195151,-14.2487793,3700,2017-09-06T20:33:13Z,1
14308997,900006873,0.091715883,-14.54602051,4200,2017-09-06T20:36:12Z,1
14309705,900015397,0.917707805,-47.4979248,4200,2017-09-06T20:36:12Z,1
14309414,900010371,0.7509896,34.97485352,5200,2017-09-06T20:37:12Z,1
14308658,900015926,0.436244709,6.186523438,4200,2017-09-06T20:37:12Z,1
14309801,900012735,1.740410318,32.01049805,3200,2017-09-06T20:38:13Z,1
14307892,900007053,0.647462854,34.45690918,4200,2017-09-06T20:39:15Z,1
14308868,30000020,0.371546996,44.06408691,4200,2017-09-06T20:39:15Z,1
14309912,900015420,0.595932266,10.13415527,3200,2017-09-06T20:40:11Z,1
14309342,900005635,1.76144834,18.42712402,5200,2017-09-06T20:41:11Z,1
14309413,30000026,2.391961956,260.4763184,4200,2017-09-06T20:42:11Z,1
14310197,30000301,0.8152914,95.26757813,3200,2017-09-06T20:44:13Z,1
14309938,900014481,2.184448055,60.00219727,3200,2017-09-06T20:45:11Z,1
14308023,30000089,0.921408924,71.17346191,4200,2017-09-06T20:45:11Z,1
14310288,900006856,1.709391107,23.11657715,3200,2017-09-06T20:45:11Z,1
14308030,900007756,0.196206052,18.81921387,4200,2017-09-06T20:45:11Z,1
14310346,900014452,1.879067359,63.09240723,4200,2017-09-06T20:46:12Z,1
14309563,900010371,0.497149803,-13.61828613,5200,2017-09-06T20:46:12Z,1
14310198,900012602,0.963210334,1.799682617,3700,2017-09-06T20:48:12Z,1
14308487,900007756,0.778623204,104.4588623,3700,2017-09-06T20:50:11Z,1
14310348,900010371,2.046141836,243.1740723,5700,2017-09-06T20:51:11Z,1
14310958,900014003,1.801690442,-21.54248047,8200,2017-09-06T20:55:11Z,1
14310253,30000308,0.409194697,-25.8815918,3200,2017-09-06T20:59:11Z,1
14311199,30000178,1.620045052,-127.7930908,3700,2017-09-06T21:00:12Z,1
14311412,900013022,1.629442836,-66.53552246,4200,2017-09-06T21:04:12Z,1
14311591,900008742,1.474829653,39.75744629,4200,2017-09-06T21:08:10Z,1
14311582,900012040,3.191558021,-51.67590332,3800,2017-09-06T21:08:10Z,1
14311451,900012514,0.40827674,-5.138671875,5200,2017-09-06T21:10:10Z,1
